ID	GENE_NAME	SUPERCLASS
http://identifiers.org/ncbigene/221908	PPP1R35	SO:0000704
http://identifiers.org/ncbigene/221927	BRAT1	SO:0000704
http://identifiers.org/ncbigene/221937	FOXK1	SO:0000704
http://identifiers.org/ncbigene/221938	MMD2	SO:0000704
http://identifiers.org/ncbigene/221960	CCZ1	SO:0000704
http://identifiers.org/ncbigene/221960	CCZ1B	SO:0000704
http://identifiers.org/ncbigene/221981	THSD7A	SO:0000704
http://identifiers.org/ncbigene/2220	FCN2	SO:0000704
http://identifiers.org/ncbigene/222008	VSTM2A	SO:0000704
http://identifiers.org/ncbigene/222068	TMED4	SO:0000704
http://identifiers.org/ncbigene/222194	RSBN1L	SO:0000704
http://identifiers.org/ncbigene/2222	FDFT1	SO:0000704
http://identifiers.org/ncbigene/222229	LRWD1	SO:0000704
http://identifiers.org/ncbigene/222235	FBXL13	SO:0000704
http://identifiers.org/ncbigene/222236	NAPEPLD	SO:0000704
http://identifiers.org/ncbigene/222256	CDHR3	SO:0000704
http://identifiers.org/ncbigene/222389	BEND7	SO:0000704
http://identifiers.org/ncbigene/2224	FDPS	SO:0000704
http://identifiers.org/ncbigene/222487	ADGRG3	SO:0000704
http://identifiers.org/ncbigene/222546	RFX6	SO:0000704
http://identifiers.org/ncbigene/222553	SLC35F1	SO:0000704
http://identifiers.org/ncbigene/222659	PXT1	SO:0000704
http://identifiers.org/ncbigene/222698	NKAPL	SO:0000704
http://identifiers.org/ncbigene/222865	TMEM130	SO:0000704
http://identifiers.org/ncbigene/222962	SLC29A4	SO:0000704
http://identifiers.org/ncbigene/223	ALDH9A1	SO:0000704
http://identifiers.org/ncbigene/2230	FDX1	SO:0000704
http://identifiers.org/ncbigene/223117	SEMA3D	SO:0000704
http://identifiers.org/ncbigene/2232	FDXR	SO:0000704
http://identifiers.org/ncbigene/2235	FECH	SO:0000704
http://identifiers.org/ncbigene/2239	GPC4	SO:0000704
http://identifiers.org/ncbigene/224	ALDH3A2	SO:0000704
http://identifiers.org/ncbigene/2242	FES	SO:0000704
http://identifiers.org/ncbigene/2244	FGB	SO:0000704
http://identifiers.org/ncbigene/2246	FGF1	SO:0000704
http://identifiers.org/ncbigene/2249	FGF4	SO:0000704
http://identifiers.org/ncbigene/2252	FGF7	SO:0000704
http://identifiers.org/ncbigene/2254	FGF9	SO:0000704
http://identifiers.org/ncbigene/2255	FGF10	SO:0000704
http://identifiers.org/ncbigene/225689	MAPK15	SO:0000704
http://identifiers.org/ncbigene/2257	FGF12	SO:0000704
http://identifiers.org/ncbigene/2259	FGF14	SO:0000704
http://identifiers.org/ncbigene/2260	FGFR1	SO:0000704
http://identifiers.org/ncbigene/2260	FLG	SO:0000704
http://identifiers.org/ncbigene/2261	FGFR3	SO:0000704
http://identifiers.org/ncbigene/2262	GPC5	SO:0000704
http://identifiers.org/ncbigene/2263	FGFR2	SO:0000704
http://identifiers.org/ncbigene/2264	FGFR4	SO:0000704
http://identifiers.org/ncbigene/2266	FGG	SO:0000704
http://identifiers.org/ncbigene/2267	FGL1	SO:0000704
http://identifiers.org/ncbigene/2268	FGR	SO:0000704
http://identifiers.org/ncbigene/2272	FHIT	SO:0000704
http://identifiers.org/ncbigene/2274	FHL2	SO:0000704
http://identifiers.org/ncbigene/22794	CASC3	SO:0000704
http://identifiers.org/ncbigene/22795	NID2	SO:0000704
http://identifiers.org/ncbigene/22796	COG2	SO:0000704
http://identifiers.org/ncbigene/22797	TFEC	SO:0000704
http://identifiers.org/ncbigene/2280	FKBP1A	SO:0000704
http://identifiers.org/ncbigene/22800	RRAS2	SO:0000704
http://identifiers.org/ncbigene/22801	ITGA11	SO:0000704
http://identifiers.org/ncbigene/22802	CLCA4	SO:0000704
http://identifiers.org/ncbigene/22803	XRN2	SO:0000704
http://identifiers.org/ncbigene/22806	IKZF3	SO:0000704
http://identifiers.org/ncbigene/22807	IKZF2	SO:0000704
http://identifiers.org/ncbigene/22808	MRAS	SO:0000704
http://identifiers.org/ncbigene/22809	ATF5	SO:0000704
http://identifiers.org/ncbigene/22818	COPZ1	SO:0000704
http://identifiers.org/ncbigene/2282	FKBP1AP1	SO:0000704
http://identifiers.org/ncbigene/22820	COPG1	SO:0000704
http://identifiers.org/ncbigene/22821	RASA3	SO:0000704
http://identifiers.org/ncbigene/22822	PHLDA1	SO:0000704
http://identifiers.org/ncbigene/22823	MTF2	SO:0000704
http://identifiers.org/ncbigene/22824	HSPA4L	SO:0000704
http://identifiers.org/ncbigene/22826	DNAJC8	SO:0000704
http://identifiers.org/ncbigene/22827	PUF60	SO:0000704
http://identifiers.org/ncbigene/22832	CEP162	SO:0000704
http://identifiers.org/ncbigene/22834	ZNF652	SO:0000704
http://identifiers.org/ncbigene/22837	COBLL1	SO:0000704
http://identifiers.org/ncbigene/22838	RNF44	SO:0000704
http://identifiers.org/ncbigene/22839	DLGAP4	SO:0000704
http://identifiers.org/ncbigene/22841	RAB11FIP2	SO:0000704
http://identifiers.org/ncbigene/22844	FRMPD1	SO:0000704
http://identifiers.org/ncbigene/22846	VASH1	SO:0000704
http://identifiers.org/ncbigene/22847	ZNF507	SO:0000704
http://identifiers.org/ncbigene/22850	ADNP2	SO:0000704
http://identifiers.org/ncbigene/22856	CHSY1	SO:0000704
http://identifiers.org/ncbigene/2286	FKBP2	SO:0000704
http://identifiers.org/ncbigene/22861	NLRP1	SO:0000704
http://identifiers.org/ncbigene/22862	FNDC3A	SO:0000704
http://identifiers.org/ncbigene/22863	ATG14	SO:0000704
http://identifiers.org/ncbigene/22866	CNKSR2	SO:0000704
http://identifiers.org/ncbigene/22868	FASTKD2	SO:0000704
http://identifiers.org/ncbigene/2287	FKBP3	SO:0000704
http://identifiers.org/ncbigene/22870	PPP6R1	SO:0000704
http://identifiers.org/ncbigene/22872	SEC31A	SO:0000704
http://identifiers.org/ncbigene/22873	DZIP1	SO:0000704
http://identifiers.org/ncbigene/22874	PLEKHA6	SO:0000704
http://identifiers.org/ncbigene/22875	ENPP4	SO:0000704
http://identifiers.org/ncbigene/22877	MLXIP	SO:0000704
http://identifiers.org/ncbigene/22878	GSG1	SO:0000704
http://identifiers.org/ncbigene/22878	TRAPPC8	SO:0000704
http://identifiers.org/ncbigene/2288	FKBP4	SO:0000704
http://identifiers.org/ncbigene/22880	MORC2	SO:0000704
http://identifiers.org/ncbigene/22881	ANKRD6	SO:0000704
http://identifiers.org/ncbigene/22882	ZHX2	SO:0000704
http://identifiers.org/ncbigene/22883	PIK3CD	SO:0000704
http://identifiers.org/ncbigene/22884	WDR37	SO:0000704
http://identifiers.org/ncbigene/22885	ABLIM3	SO:0000704
http://identifiers.org/ncbigene/22888	UBOX5	SO:0000704
http://identifiers.org/ncbigene/22889	KHDC4	SO:0000704
http://identifiers.org/ncbigene/2289	FKBP5	SO:0000704
http://identifiers.org/ncbigene/22890	ZBTB1	SO:0000704
http://identifiers.org/ncbigene/22891	ZNF365	SO:0000704
http://identifiers.org/ncbigene/22893	BAHD1	SO:0000704
http://identifiers.org/ncbigene/22894	DIS3	SO:0000704
http://identifiers.org/ncbigene/22897	CEP164	SO:0000704
http://identifiers.org/ncbigene/22898	DENND3	SO:0000704
http://identifiers.org/ncbigene/229	ALDOB	SO:0000704
http://identifiers.org/ncbigene/2290	FOXG1	SO:0000704
http://identifiers.org/ncbigene/22900	CARD8	SO:0000704
http://identifiers.org/ncbigene/22903	BTBD3	SO:0000704
http://identifiers.org/ncbigene/22904	SBNO2	SO:0000704
http://identifiers.org/ncbigene/22905	EPN2	SO:0000704
http://identifiers.org/ncbigene/22906	TRAK1	SO:0000704
http://identifiers.org/ncbigene/22908	SACM1L	SO:0000704
http://identifiers.org/ncbigene/22911	WDR47	SO:0000704
http://identifiers.org/ncbigene/22913	RALY	SO:0000704
http://identifiers.org/ncbigene/22914	KLRK1	SO:0000704
http://identifiers.org/ncbigene/22915	MMRN1	SO:0000704
http://identifiers.org/ncbigene/22916	NCBP2	SO:0000704
http://identifiers.org/ncbigene/22918	CD93	SO:0000704
http://identifiers.org/ncbigene/22919	MAPRE1	SO:0000704
http://identifiers.org/ncbigene/22920	KIFAP3	SO:0000704
http://identifiers.org/ncbigene/22924	EBF3	SO:0000704
http://identifiers.org/ncbigene/22924	MAPRE3	SO:0000704
http://identifiers.org/ncbigene/22930	RAB3GAP1	SO:0000704
http://identifiers.org/ncbigene/22931	RAB18	SO:0000704
http://identifiers.org/ncbigene/22932	POMZP3	SO:0000704
http://identifiers.org/ncbigene/22933	SIRT2	SO:0000704
http://identifiers.org/ncbigene/22934	RPIA	SO:0000704
http://identifiers.org/ncbigene/22936	ELL2	SO:0000704
http://identifiers.org/ncbigene/22938	SNW1	SO:0000704
http://identifiers.org/ncbigene/2294	FOXF1	SO:0000704
http://identifiers.org/ncbigene/22941	SHANK2	SO:0000704
http://identifiers.org/ncbigene/22948	CCT5	SO:0000704
http://identifiers.org/ncbigene/22949	PTGR1	SO:0000704
http://identifiers.org/ncbigene/2295	FOXF2	SO:0000704
http://identifiers.org/ncbigene/22950	SLC4A1AP	SO:0000704
http://identifiers.org/ncbigene/22954	TRIM32	SO:0000704
http://identifiers.org/ncbigene/2296	FOXC1	SO:0000704
http://identifiers.org/ncbigene/2297	FOXD1	SO:0000704
http://identifiers.org/ncbigene/22977	AKR7A3	SO:0000704
http://identifiers.org/ncbigene/22978	NT5C2	SO:0000704
http://identifiers.org/ncbigene/22980	TCF25	SO:0000704
http://identifiers.org/ncbigene/22982	DIP2C	SO:0000704
http://identifiers.org/ncbigene/22985	ACIN1	SO:0000704
http://identifiers.org/ncbigene/22989	MYH15	SO:0000704
http://identifiers.org/ncbigene/2299	FOXI1	SO:0000704
http://identifiers.org/ncbigene/22990	PCNX1	SO:0000704
http://identifiers.org/ncbigene/22992	KDM2A	SO:0000704
http://identifiers.org/ncbigene/22994	CEP131	SO:0000704
http://identifiers.org/ncbigene/22995	CEP152	SO:0000704
http://identifiers.org/ncbigene/22996	TTC39A	SO:0000704
http://identifiers.org/ncbigene/22998	LIMCH1	SO:0000704
http://identifiers.org/ncbigene/23	ABCF1	SO:0000704
http://identifiers.org/ncbigene/230	ALDOC	SO:0000704
http://identifiers.org/ncbigene/23002	DAAM1	SO:0000704
http://identifiers.org/ncbigene/23011	RAB21	SO:0000704
http://identifiers.org/ncbigene/23014	FBXO21	SO:0000704
http://identifiers.org/ncbigene/23015	GOLGA8A	SO:0000704
http://identifiers.org/ncbigene/23015	GOLGA8B	SO:0000704
http://identifiers.org/ncbigene/23016	EXOSC7	SO:0000704
http://identifiers.org/ncbigene/23017	FAIM2	SO:0000704
http://identifiers.org/ncbigene/23019	CNOT1	SO:0000704
http://identifiers.org/ncbigene/2302	FOXJ1	SO:0000704
http://identifiers.org/ncbigene/23020	SNRNP200	SO:0000704
http://identifiers.org/ncbigene/23022	PALLD	SO:0000704
http://identifiers.org/ncbigene/23023	TMCC1	SO:0000704
http://identifiers.org/ncbigene/23024	PDZRN3	SO:0000704
http://identifiers.org/ncbigene/23028	KDM1A	SO:0000704
http://identifiers.org/ncbigene/23029	RBM34	SO:0000704
http://identifiers.org/ncbigene/2303	FOXC2	SO:0000704
http://identifiers.org/ncbigene/23030	KDM4B	SO:0000704
http://identifiers.org/ncbigene/23031	MAST3	SO:0000704
http://identifiers.org/ncbigene/23032	USP33	SO:0000704
http://identifiers.org/ncbigene/23033	DOP1A	SO:0000704
http://identifiers.org/ncbigene/23034	SAMD4A	SO:0000704
http://identifiers.org/ncbigene/23035	PHLPP2	SO:0000704
http://identifiers.org/ncbigene/23036	ZNF292	SO:0000704
http://identifiers.org/ncbigene/23037	PDZD2	SO:0000704
http://identifiers.org/ncbigene/23037	PIN1	SO:0000704
http://identifiers.org/ncbigene/23040	MYT1L	SO:0000704
http://identifiers.org/ncbigene/23042	PDXDC1	SO:0000704
http://identifiers.org/ncbigene/23043	TNIK	SO:0000704
http://identifiers.org/ncbigene/23046	KIF21B	SO:0000704
http://identifiers.org/ncbigene/23047	PDS5B	SO:0000704
http://identifiers.org/ncbigene/23048	FNBP1	SO:0000704
http://identifiers.org/ncbigene/23049	SMG1	SO:0000704
http://identifiers.org/ncbigene/2305	FOXM1	SO:0000704
http://identifiers.org/ncbigene/2305	MPP2	SO:0000704
http://identifiers.org/ncbigene/23051	ZHX3	SO:0000704
http://identifiers.org/ncbigene/23052	ENDOD1	SO:0000704
http://identifiers.org/ncbigene/23059	CLUAP1	SO:0000704
http://identifiers.org/ncbigene/23062	GGA2	SO:0000704
http://identifiers.org/ncbigene/23063	WAPL	SO:0000704
http://identifiers.org/ncbigene/23064	SETX	SO:0000704
http://identifiers.org/ncbigene/23066	CAND2	SO:0000704
http://identifiers.org/ncbigene/23067	SETD1B	SO:0000704
http://identifiers.org/ncbigene/2307	FOXS1	SO:0000704
http://identifiers.org/ncbigene/23070	CMTR1	SO:0000704
http://identifiers.org/ncbigene/23071	ERP44	SO:0000704
http://identifiers.org/ncbigene/23074	UHRF1BP1L	SO:0000704
http://identifiers.org/ncbigene/23075	SWAP70	SO:0000704
http://identifiers.org/ncbigene/23077	MYCBP2	SO:0000704
http://identifiers.org/ncbigene/23077	PAM	SO:0000704
http://identifiers.org/ncbigene/2308	FOXO1	SO:0000704
http://identifiers.org/ncbigene/23081	KDM4C	SO:0000704
http://identifiers.org/ncbigene/23085	ERC1	SO:0000704
http://identifiers.org/ncbigene/23086	EXPH5	SO:0000704
http://identifiers.org/ncbigene/23089	PEG10	SO:0000704
http://identifiers.org/ncbigene/2309	FOXO3	SO:0000704
http://identifiers.org/ncbigene/23091	ZC3H13	SO:0000704
http://identifiers.org/ncbigene/23092	ARHGAP26	SO:0000704
http://identifiers.org/ncbigene/23094	SIPA1L3	SO:0000704
http://identifiers.org/ncbigene/23095	KIF1B	SO:0000704
http://identifiers.org/ncbigene/23099	ZBTB43	SO:0000704
http://identifiers.org/ncbigene/231	AKR1B1	SO:0000704
http://identifiers.org/ncbigene/23101	MCF2L2	SO:0000704
http://identifiers.org/ncbigene/23102	TBC1D2B	SO:0000704
http://identifiers.org/ncbigene/23105	FSTL4	SO:0000704
http://identifiers.org/ncbigene/23107	MRPS27	SO:0000704
http://identifiers.org/ncbigene/23108	RAP1GAP2	SO:0000704
http://identifiers.org/ncbigene/23111	SPART	SO:0000704
http://identifiers.org/ncbigene/23112	TNRC6B	SO:0000704
http://identifiers.org/ncbigene/23113	CUL9	SO:0000704
http://identifiers.org/ncbigene/23114	NFASC	SO:0000704
http://identifiers.org/ncbigene/23117	NPIPB3	SO:0000704
http://identifiers.org/ncbigene/23117	NPIPB5	SO:0000704
http://identifiers.org/ncbigene/23120	ATP10B	SO:0000704
http://identifiers.org/ncbigene/23122	CLASP2	SO:0000704
http://identifiers.org/ncbigene/23129	PLXND1	SO:0000704
http://identifiers.org/ncbigene/2313	FLI1	SO:0000704
http://identifiers.org/ncbigene/23130	ATG2A	SO:0000704
http://identifiers.org/ncbigene/23131	GPATCH8	SO:0000704
http://identifiers.org/ncbigene/23132	RAD54L2	SO:0000704
http://identifiers.org/ncbigene/23133	PHF8	SO:0000704
http://identifiers.org/ncbigene/23135	KDM6B	SO:0000704
http://identifiers.org/ncbigene/23136	EPB41L3	SO:0000704
http://identifiers.org/ncbigene/23137	SMC5	SO:0000704
http://identifiers.org/ncbigene/23138	N4BP3	SO:0000704
http://identifiers.org/ncbigene/23140	ZZEF1	SO:0000704
http://identifiers.org/ncbigene/23141	ANKLE2	SO:0000704
http://identifiers.org/ncbigene/23143	LRCH1	SO:0000704
http://identifiers.org/ncbigene/23144	ZC3H3	SO:0000704
http://identifiers.org/ncbigene/23149	FCHO1	SO:0000704
http://identifiers.org/ncbigene/2315	MLANA	SO:0000704
http://identifiers.org/ncbigene/23150	FRMD4B	SO:0000704
http://identifiers.org/ncbigene/23152	CIC	SO:0000704
http://identifiers.org/ncbigene/23154	NCDN	SO:0000704
http://identifiers.org/ncbigene/23158	TBC1D9	SO:0000704
http://identifiers.org/ncbigene/2316	FLNA	SO:0000704
http://identifiers.org/ncbigene/23160	WDR43	SO:0000704
http://identifiers.org/ncbigene/23161	SNX13	SO:0000704
http://identifiers.org/ncbigene/23162	MAPK8IP3	SO:0000704
http://identifiers.org/ncbigene/23164	MPRIP	SO:0000704
http://identifiers.org/ncbigene/23166	STAB1	SO:0000704
http://identifiers.org/ncbigene/23167	EFR3A	SO:0000704
http://identifiers.org/ncbigene/23168	RTF1	SO:0000704
http://identifiers.org/ncbigene/23169	SLC35D1	SO:0000704
http://identifiers.org/ncbigene/2317	FLNB	SO:0000704
http://identifiers.org/ncbigene/2317	SCT	SO:0000704
http://identifiers.org/ncbigene/23171	GPD1L	SO:0000704
http://identifiers.org/ncbigene/23172	ABRAXAS2	SO:0000704
http://identifiers.org/ncbigene/23173	MAP1A	SO:0000704
http://identifiers.org/ncbigene/23173	METAP1	SO:0000704
http://identifiers.org/ncbigene/23174	ZCCHC14	SO:0000704
http://identifiers.org/ncbigene/23175	LPIN1	SO:0000704
http://identifiers.org/ncbigene/23180	RFTN1	SO:0000704
http://identifiers.org/ncbigene/23181	DIP2A	SO:0000704
http://identifiers.org/ncbigene/23184	MESD	SO:0000704
http://identifiers.org/ncbigene/23186	RCOR1	SO:0000704
http://identifiers.org/ncbigene/23187	PHLDB1	SO:0000704
http://identifiers.org/ncbigene/23189	KANK1	SO:0000704
http://identifiers.org/ncbigene/2319	FLOT2	SO:0000704
http://identifiers.org/ncbigene/23190	UBXN4	SO:0000704
http://identifiers.org/ncbigene/23191	CYFIP1	SO:0000704
http://identifiers.org/ncbigene/23192	ATG4B	SO:0000704
http://identifiers.org/ncbigene/23194	FBXL7	SO:0000704
http://identifiers.org/ncbigene/23195	MDN1	SO:0000704
http://identifiers.org/ncbigene/23198	PSME4	SO:0000704
http://identifiers.org/ncbigene/23199	GSE1	SO:0000704
http://identifiers.org/ncbigene/23200	ATP11B	SO:0000704
http://identifiers.org/ncbigene/23201	FAM168A	SO:0000704
http://identifiers.org/ncbigene/23203	PMPCA	SO:0000704
http://identifiers.org/ncbigene/23204	ARL6IP1	SO:0000704
http://identifiers.org/ncbigene/23205	ACSBG1	SO:0000704
http://identifiers.org/ncbigene/23207	PLEKHM2	SO:0000704
http://identifiers.org/ncbigene/2321	FLT1	SO:0000704
http://identifiers.org/ncbigene/23210	JMJD6	SO:0000704
http://identifiers.org/ncbigene/23212	RRS1	SO:0000704
http://identifiers.org/ncbigene/23213	SULF1	SO:0000704
http://identifiers.org/ncbigene/23215	PRRC2C	SO:0000704
http://identifiers.org/ncbigene/23216	TBC1D1	SO:0000704
http://identifiers.org/ncbigene/23217	ZFR2	SO:0000704
http://identifiers.org/ncbigene/23218	NBEAL2	SO:0000704
http://identifiers.org/ncbigene/2322	FLT3	SO:0000704
http://identifiers.org/ncbigene/23220	DTX4	SO:0000704
http://identifiers.org/ncbigene/23223	RRP12	SO:0000704
http://identifiers.org/ncbigene/23224	SYNE2	SO:0000704
http://identifiers.org/ncbigene/23225	NUP210	SO:0000704
http://identifiers.org/ncbigene/23228	PLCL2	SO:0000704
http://identifiers.org/ncbigene/2323	FLT3LG	SO:0000704
http://identifiers.org/ncbigene/23230	VPS13A	SO:0000704
http://identifiers.org/ncbigene/23231	SEL1L3	SO:0000704
http://identifiers.org/ncbigene/23232	TBC1D12	SO:0000704
http://identifiers.org/ncbigene/23234	DNAJC9	SO:0000704
http://identifiers.org/ncbigene/23236	PLCB1	SO:0000704
http://identifiers.org/ncbigene/23239	PHLPP1	SO:0000704
http://identifiers.org/ncbigene/2324	FLT4	SO:0000704
http://identifiers.org/ncbigene/23240	TMEM131L	SO:0000704
http://identifiers.org/ncbigene/23241	PACS2	SO:0000704
http://identifiers.org/ncbigene/23242	COBL	SO:0000704
http://identifiers.org/ncbigene/23243	ANKRD28	SO:0000704
http://identifiers.org/ncbigene/23244	PDS5A	SO:0000704
http://identifiers.org/ncbigene/23245	ASTN2	SO:0000704
http://identifiers.org/ncbigene/23246	BOP1	SO:0000704
http://identifiers.org/ncbigene/23250	ATP11A	SO:0000704
http://identifiers.org/ncbigene/23251	MINAR1	SO:0000704
http://identifiers.org/ncbigene/23253	ANKRD12	SO:0000704
http://identifiers.org/ncbigene/23256	SCFD1	SO:0000704
http://identifiers.org/ncbigene/23258	DENND5A	SO:0000704
http://identifiers.org/ncbigene/23259	DDHD2	SO:0000704
http://identifiers.org/ncbigene/23261	CAMTA1	SO:0000704
http://identifiers.org/ncbigene/23262	PPIP5K2	SO:0000704
http://identifiers.org/ncbigene/23265	EXOC1	SO:0000704
http://identifiers.org/ncbigene/23265	EXOC7	SO:0000704
http://identifiers.org/ncbigene/23266	ADGRL2	SO:0000704
http://identifiers.org/ncbigene/23268	DNMBP	SO:0000704
http://identifiers.org/ncbigene/23270	TSPYL4	SO:0000704
http://identifiers.org/ncbigene/23272	TASOR	SO:0000704
http://identifiers.org/ncbigene/23274	CLEC16A	SO:0000704
http://identifiers.org/ncbigene/23275	POFUT2	SO:0000704
http://identifiers.org/ncbigene/23276	KLHL18	SO:0000704
http://identifiers.org/ncbigene/23277	CLUH	SO:0000704
http://identifiers.org/ncbigene/23279	NUP160	SO:0000704
http://identifiers.org/ncbigene/23283	CSTF2T	SO:0000704
http://identifiers.org/ncbigene/23284	ADGRL3	SO:0000704
http://identifiers.org/ncbigene/23287	AGTPBP1	SO:0000704
http://identifiers.org/ncbigene/23288	IQCE	SO:0000704
http://identifiers.org/ncbigene/23293	SMG6	SO:0000704
http://identifiers.org/ncbigene/23295	MGRN1	SO:0000704
http://identifiers.org/ncbigene/23302	WSCD1	SO:0000704
http://identifiers.org/ncbigene/23303	KIF13B	SO:0000704
http://identifiers.org/ncbigene/23305	ACSL6	SO:0000704
http://identifiers.org/ncbigene/23308	ICOSLG	SO:0000704
http://identifiers.org/ncbigene/23310	NCAPD3	SO:0000704
http://identifiers.org/ncbigene/23312	DMXL2	SO:0000704
http://identifiers.org/ncbigene/23313	KIAA0930	SO:0000704
http://identifiers.org/ncbigene/23314	SATB2	SO:0000704
http://identifiers.org/ncbigene/23315	SLC9A8	SO:0000704
http://identifiers.org/ncbigene/23316	CUX2	SO:0000704
http://identifiers.org/ncbigene/23318	TUT4	SO:0000704
http://identifiers.org/ncbigene/23321	TRIM2	SO:0000704
http://identifiers.org/ncbigene/23322	RPGRIP1L	SO:0000704
http://identifiers.org/ncbigene/23325	WASHC4	SO:0000704
http://identifiers.org/ncbigene/23326	USP22	SO:0000704
http://identifiers.org/ncbigene/23327	NEDD4L	SO:0000704
http://identifiers.org/ncbigene/23328	SASH1	SO:0000704
http://identifiers.org/ncbigene/23329	TBC1D30	SO:0000704
http://identifiers.org/ncbigene/23331	TTC28	SO:0000704
http://identifiers.org/ncbigene/23332	CLASP1	SO:0000704
http://identifiers.org/ncbigene/23333	DPY19L1	SO:0000704
http://identifiers.org/ncbigene/23336	SYNM	SO:0000704
http://identifiers.org/ncbigene/23338	JADE2	SO:0000704
http://identifiers.org/ncbigene/23339	VPS39	SO:0000704
http://identifiers.org/ncbigene/23344	ESYT1	SO:0000704
http://identifiers.org/ncbigene/23345	SYNE1	SO:0000704
http://identifiers.org/ncbigene/23347	SMCHD1	SO:0000704
http://identifiers.org/ncbigene/23348	DOCK9	SO:0000704
http://identifiers.org/ncbigene/23349	PHF24	SO:0000704
http://identifiers.org/ncbigene/2335	FN1	SO:0000704
http://identifiers.org/ncbigene/23350	U2SURP	SO:0000704
http://identifiers.org/ncbigene/23352	UBR4	SO:0000704
http://identifiers.org/ncbigene/23357	ANGEL1	SO:0000704
http://identifiers.org/ncbigene/23358	USP24	SO:0000704
http://identifiers.org/ncbigene/23359	FAM189A1	SO:0000704
http://identifiers.org/ncbigene/23360	FNBP4	SO:0000704
http://identifiers.org/ncbigene/23362	PSD3	SO:0000704
http://identifiers.org/ncbigene/23363	OBSL1	SO:0000704
http://identifiers.org/ncbigene/23366	KIAA0895	SO:0000704
http://identifiers.org/ncbigene/23368	PPP1R13B	SO:0000704
http://identifiers.org/ncbigene/23369	PUM2	SO:0000704
http://identifiers.org/ncbigene/23370	ARHGEF18	SO:0000704
http://identifiers.org/ncbigene/23373	CRTC1	SO:0000704
http://identifiers.org/ncbigene/23373	MAML2	SO:0000704
http://identifiers.org/ncbigene/23376	UFL1	SO:0000704
http://identifiers.org/ncbigene/23378	RRP8	SO:0000704
http://identifiers.org/ncbigene/23379	ICE1	SO:0000704
http://identifiers.org/ncbigene/23380	SRGAP3	SO:0000704
http://identifiers.org/ncbigene/23381	SMG5	SO:0000704
http://identifiers.org/ncbigene/23384	SPECC1L	SO:0000704
http://identifiers.org/ncbigene/23387	SIK3	SO:0000704
http://identifiers.org/ncbigene/23389	MED13L	SO:0000704
http://identifiers.org/ncbigene/2339	FNTA	SO:0000704
http://identifiers.org/ncbigene/23390	ZDHHC17	SO:0000704
http://identifiers.org/ncbigene/23392	ECPAS	SO:0000704
http://identifiers.org/ncbigene/23394	ADNP	SO:0000704
http://identifiers.org/ncbigene/23396	PIP5K1C	SO:0000704
http://identifiers.org/ncbigene/23397	NCAPH	SO:0000704
http://identifiers.org/ncbigene/23398	PPWD1	SO:0000704
http://identifiers.org/ncbigene/23399	CTDNEP1	SO:0000704
http://identifiers.org/ncbigene/23400	ATP13A2	SO:0000704
http://identifiers.org/ncbigene/23401	FRAT2	SO:0000704
http://identifiers.org/ncbigene/23404	EXOSC2	SO:0000704
http://identifiers.org/ncbigene/23406	COTL1	SO:0000704
http://identifiers.org/ncbigene/23408	SIRT5	SO:0000704
http://identifiers.org/ncbigene/23410	SIRT3	SO:0000704
http://identifiers.org/ncbigene/23412	COMMD3	SO:0000704
http://identifiers.org/ncbigene/23418	CRB1	SO:0000704
http://identifiers.org/ncbigene/23420	NOMO1	SO:0000704
http://identifiers.org/ncbigene/23421	ITGB3BP	SO:0000704
http://identifiers.org/ncbigene/23423	TMED3	SO:0000704
http://identifiers.org/ncbigene/23428	LAT2	SO:0000704
http://identifiers.org/ncbigene/23428	SLC7A8	SO:0000704
http://identifiers.org/ncbigene/23429	RYBP	SO:0000704
http://identifiers.org/ncbigene/23430	TPSD1	SO:0000704
http://identifiers.org/ncbigene/23432	GPR161	SO:0000704
http://identifiers.org/ncbigene/23433	RHOQ	SO:0000704
http://identifiers.org/ncbigene/23435	TARDBP	SO:0000704
http://identifiers.org/ncbigene/23436	CELA3B	SO:0000704
http://identifiers.org/ncbigene/23439	ATP1B4	SO:0000704
http://identifiers.org/ncbigene/23443	SLC35A3	SO:0000704
http://identifiers.org/ncbigene/23446	SLC44A1	SO:0000704
http://identifiers.org/ncbigene/23450	SF3B3	SO:0000704
http://identifiers.org/ncbigene/23451	SF3B1	SO:0000704
http://identifiers.org/ncbigene/23452	ANGPTL2	SO:0000704
http://identifiers.org/ncbigene/23456	ABCB10	SO:0000704
http://identifiers.org/ncbigene/23457	ABCB9	SO:0000704
http://identifiers.org/ncbigene/23461	ABCA5	SO:0000704
http://identifiers.org/ncbigene/23462	HEY1	SO:0000704
http://identifiers.org/ncbigene/23464	GCAT	SO:0000704
http://identifiers.org/ncbigene/23466	CBX6	SO:0000704
http://identifiers.org/ncbigene/23467	NPTXR	SO:0000704
http://identifiers.org/ncbigene/23469	PHF3	SO:0000704
http://identifiers.org/ncbigene/23471	TRAM1	SO:0000704
http://identifiers.org/ncbigene/23474	ETHE1	SO:0000704
http://identifiers.org/ncbigene/23475	QPRT	SO:0000704
http://identifiers.org/ncbigene/23476	BRD4	SO:0000704
http://identifiers.org/ncbigene/23478	SEC11A	SO:0000704
http://identifiers.org/ncbigene/23479	ISCU	SO:0000704
http://identifiers.org/ncbigene/23480	SEC61G	SO:0000704
