ID	SYMBOL	GENE_PRODUCT_NAME	GO_TERM	GO EVIDENCE CODE	REFERENCE	TAXON ID	SUPERCLASS
https://identifiers.org/uniprot/P53992	SEC24C	Protein transport protein Sec24C	GO:0030127	IDA	PMID:17499046	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P55072	VCP	Transitional endoplasmic reticulum ATPase	GO:0034098	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P55072	VCP	Transitional endoplasmic reticulum ATPase	GO:0034098	IPI	PMID:20414249	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P55072	VCP	Transitional endoplasmic reticulum ATPase	GO:0036513	IDA	PMID:15215856	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P55072	VCP	Transitional endoplasmic reticulum ATPase	GO:0036513	IDA	PMID:17872946	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P55735	SEC13	Protein SEC13 homolog	GO:0030127	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P55735	SEC13	Protein SEC13 homolog	GO:0030127	IDA	PMID:17499046	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P55735	SEC13	Protein SEC13 homolog	GO:0031080	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P55735	SEC13	Protein SEC13 homolog	GO:0031080	IDA	PMID:17360435	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57054	PIGP	Phosphatidylinositol N-acetylglucosaminyltransferase subunit P	GO:0000506	IDA	PMID:10944123	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57054	PIGP	Phosphatidylinositol N-acetylglucosaminyltransferase subunit P	GO:0000506	IDA	PMID:16162815	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57054	PIGP	Phosphatidylinositol N-acetylglucosaminyltransferase subunit P	GO:0000506	IPI	PMID:16162815	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57740	NUP107	Nuclear pore complex protein Nup107	GO:0005643	IDA	PMID:11564755	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57740	NUP107	Nuclear pore complex protein Nup107	GO:0005643	IDA	PMID:11684705	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57740	NUP107	Nuclear pore complex protein Nup107	GO:0005643	IDA	PMID:12802065	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57740	NUP107	Nuclear pore complex protein Nup107	GO:0005643	IDA	PMID:15229283	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57740	NUP107	Nuclear pore complex protein Nup107	GO:0005643	IDA	PMID:26411495	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57740	NUP107	Nuclear pore complex protein Nup107	GO:0031080	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P57740	NUP107	Nuclear pore complex protein Nup107	GO:0031080	IDA	PMID:17360435	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P58742	Aaas	Aladin	GO:0005643	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P59016	Vps33b	Vacuolar protein sorting-associated protein 33B	GO:0033263	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P59074	CHMP4BP1	Putative charged multivesicular body protein 4B-like protein CHMP4BP1	GO:0000815	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P59235	Nup43	Nucleoporin Nup43	GO:0031080	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P60059	SEC61G	Protein transport protein Sec61 subunit gamma	GO:0005784	IDA	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P60059	SEC61G	Protein transport protein Sec61 subunit gamma	GO:0071261	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P60060	Sec61g	Protein transport protein Sec61 subunit gamma	GO:0071261	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P60468	SEC61B	Protein transport protein Sec61 subunit beta	GO:0005784	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P60468	SEC61B	Protein transport protein Sec61 subunit beta	GO:0005784	IDA	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P60953	CDC42	Cell division control protein 42 homolog	GO:0017119	IMP	PMID:16380373	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61009	SPCS3	Signal peptidase complex subunit 3	GO:0005787	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61009	SPCS3	Signal peptidase complex subunit 3	GO:0005787	IPI	PMID:34388369	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61165	TMEM258	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TMEM258	GO:0008250	IDA	PMID:26472760	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61165	TMEM258	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TMEM258	GO:0008250	IPI	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61165	TMEM258	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TMEM258	GO:0160226	IDA	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61165	TMEM258	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TMEM258	GO:0160226	IDA	PMID:36697828	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61165	TMEM258	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TMEM258	GO:0160226	IDA	PMID:38670073	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61165	TMEM258	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TMEM258	GO:0160227	IDA	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61619	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	GO:0005784	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61619	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	GO:0005784	IDA	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61620	Sec61a1	Protein transport protein Sec61 subunit alpha isoform 1	GO:0005784	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61769	B2M	Beta-2-microglobulin	GO:0042824	IDA	PMID:21263072	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61769	B2M	Beta-2-microglobulin	GO:0042824	IDA	PMID:36104323	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61803	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	GO:0008250	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61803	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	GO:0008250	IDA	PMID:22467853	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61803	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	GO:0008250	IPI	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61803	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	GO:0160226	IDA	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61803	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	GO:0160226	IDA	PMID:36697828	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61803	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	GO:0160226	IDA	PMID:38670073	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61803	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	GO:0160227	IDA	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61804	Dad1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	GO:0008250	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61923	COPZ1	Coatomer subunit zeta-1	GO:0030126	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61923	COPZ1	Coatomer subunit zeta-1	GO:0030126	IDA	PMID:11056392	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61923	COPZ1	Coatomer subunit zeta-1	GO:0030126	IDA	PMID:14729954	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61924	Copz1	Coatomer subunit zeta-1	GO:0030126	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61970	NUTF2	Nuclear transport factor 2	GO:0044613	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P61971	Nutf2	Nuclear transport factor 2	GO:0044613	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P62743	Ap2s1	AP-2 complex subunit sigma	GO:0030122	IDA	PMID:12086608	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P63010	AP2B1	AP-2 complex subunit beta	GO:0030122	IMP	PMID:12086608	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P63010	AP2B1	AP-2 complex subunit beta	GO:0030122	IDA	PMID:23676497	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P63241	EIF5A	Eukaryotic translation initiation factor 5A-1	GO:0005643	IDA	PMID:10381392	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P67812	SEC11A	Signal peptidase complex catalytic subunit SEC11A	GO:0005787	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P67812	SEC11A	Signal peptidase complex catalytic subunit SEC11A	GO:0005787	IDA	PMID:34388369	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P67812	SEC11A	Signal peptidase complex catalytic subunit SEC11A	GO:0005787	IPI	PMID:34388369	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P70297	Stam	Signal transducing adapter molecule 1	GO:0033565	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P70362	Ufd1	Ubiquitin recognition factor in ER-associated degradation protein 1	GO:0034098	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P70362	Ufd1	Ubiquitin recognition factor in ER-associated degradation protein 1	GO:0034098	IDA	PMID:10811609	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P70362	Ufd1	Ubiquitin recognition factor in ER-associated degradation protein 1	GO:0034098	IDA	PMID:17000876	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P70372	Elavl1	ELAV-like protein 1	GO:0005783	IDA	PMID:27609837	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P78381	SLC35A2	UDP-galactose translocator	GO:0005783	IDA	PMID:21918738	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P78381	SLC35A2	UDP-galactose translocator	GO:0005794	IDA	PMID:21918738	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P78406	RAE1	mRNA export factor RAE1	GO:0005643	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P78406	RAE1	mRNA export factor RAE1	GO:0005643	IDA	PMID:9256445	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P83436	COG7	Conserved oligomeric Golgi complex subunit 7	GO:0017119	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P83436	COG7	Conserved oligomeric Golgi complex subunit 7	GO:0017119	IDA	PMID:15047703	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P84091	Ap2m1	AP-2 complex subunit mu	GO:0030122	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P84091	Ap2m1	AP-2 complex subunit mu	GO:0030122	IDA	PMID:23676497	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P86791	CCZ1	Vacuolar fusion protein CCZ1 homolog	GO:0035658	IDA	PMID:29038162	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/P98078	Dab2	Disabled homolog 2	GO:0030132	IDA	PMID:11247302	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q01405	Sec23a	Protein transport protein Sec23A	GO:0030127	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q01853	Vcp	Transitional endoplasmic reticulum ATPase	GO:0034098	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q01853	Vcp	Transitional endoplasmic reticulum ATPase	GO:0034098	IDA	PMID:10811609	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q01853	Vcp	Transitional endoplasmic reticulum ATPase	GO:0034098	IPI	PMID:12847084	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q01853	Vcp	Transitional endoplasmic reticulum ATPase	GO:0034098	IDA	PMID:17000876	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q01853	Vcp	Transitional endoplasmic reticulum ATPase	GO:0036513	IDA	PMID:15215856	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03518	TAP1	Antigen peptide transporter 1	GO:0042824	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03518	TAP1	Antigen peptide transporter 1	GO:0042824	IDA	PMID:17947644	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03518	TAP1	Antigen peptide transporter 1	GO:0042825	IDA	PMID:11133832	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03518	TAP1	Antigen peptide transporter 1	GO:0042825	IDA	PMID:15518576	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03518	TAP1	Antigen peptide transporter 1	GO:0042825	IDA	PMID:17947644	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03519	TAP2	Antigen peptide transporter 2	GO:0042824	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03519	TAP2	Antigen peptide transporter 2	GO:0042824	IDA	PMID:17947644	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03519	TAP2	Antigen peptide transporter 2	GO:0042825	IDA	PMID:15518576	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q03519	TAP2	Antigen peptide transporter 2	GO:0042825	IDA	PMID:17947644	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q04323	UBXN1	UBX domain-containing protein 1	GO:0034098	IDA	PMID:18775313	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q05D76	EEA1	C2H2-type domain-containing protein	GO:0005769	IDA	PMID:16543144	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q08379	GOLGA2	Golgin subfamily A member 2	GO:0000137	IDA	PMID:17488291	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q0P5W1	Vps8	Vacuolar protein sorting-associated protein 8 homolog	GO:0033263	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q0P5W1	Vps8	Vacuolar protein sorting-associated protein 8 homolog	GO:0033263	IDA	PMID:25266290	http://purl.obolibrary.org/obo/NCBITaxon_10090	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q10589	BST2	Bone marrow stromal antigen 2	GO:0005771	IMP	PMID:22072966	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12769	NUP160	Nuclear pore complex protein Nup160	GO:0005643	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12769	NUP160	Nuclear pore complex protein Nup160	GO:0005643	IDA	PMID:11564755	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12769	NUP160	Nuclear pore complex protein Nup160	GO:0005643	IDA	PMID:11684705	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12769	NUP160	Nuclear pore complex protein Nup160	GO:0005643	IDA	PMID:17098863	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12769	NUP160	Nuclear pore complex protein Nup160	GO:0031080	IDA	PMID:17360435	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12772	SREBF2	Sterol regulatory element-binding protein 2	GO:0032937	IDA	PMID:12202038	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12772	SREBF2	Sterol regulatory element-binding protein 2	GO:0032937	IDA	PMID:12242332	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12933	TRAF2	TNF receptor-associated factor 2	GO:1990604	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q12933	TRAF2	TNF receptor-associated factor 2	GO:1990604	IDA	PMID:23000344	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q13257	MAD2L1	Mitotic spindle assembly checkpoint protein MAD2A	GO:0044615	IDA	PMID:18981471	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q13438	OS9	Protein OS-9	GO:0000836	IDA	PMID:28827405	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q13454	TUSC3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TUSC3	GO:0008250	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q13454	TUSC3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TUSC3	GO:0008250	IDA	PMID:15835887	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q13492	PICALM	Phosphatidylinositol-binding clathrin assembly protein	GO:0030132	IDA	PMID:10436022	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q13492	PICALM	Phosphatidylinositol-binding clathrin assembly protein	GO:0030132	IDA	PMID:16262731	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q13596	SNX1	Sorting nexin-1	GO:0030904	IDA	PMID:19619496	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q13596	SNX1	Sorting nexin-1	GO:0030905	IPI	PMID:11102511	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q14165	MLEC	Malectin	GO:0008250	IPI	PMID:31831667	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q14442	PIGH	Phosphatidylinositol N-acetylglucosaminyltransferase subunit H	GO:0000506	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q14442	PIGH	Phosphatidylinositol N-acetylglucosaminyltransferase subunit H	GO:0000506	IDA	PMID:10944123	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q14442	PIGH	Phosphatidylinositol N-acetylglucosaminyltransferase subunit H	GO:0000506	IDA	PMID:16162815	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q14442	PIGH	Phosphatidylinositol N-acetylglucosaminyltransferase subunit H	GO:0000506	IPI	PMID:16162815	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q14697	GANAB	Neutral alpha-glucosidase AB	GO:0017177	IBA	GO_REF:0000033	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot/Q14697	GANAB	Neutral alpha-glucosidase AB	GO:0017177	IDA	PMID:10929008	http://purl.obolibrary.org/obo/NCBITaxon_9606	http://purl.obolibrary.org/obo/PR_000000001
