ID	GENE_NAME	SUPERCLASS
http://identifiers.org/ncbigene/1586	CYP17A1	SO:0000704
http://identifiers.org/ncbigene/15874	Iapp	SO:0000704
http://identifiers.org/ncbigene/1588	CYP19A1	SO:0000704
http://identifiers.org/ncbigene/158830	CXorf65	SO:0000704
http://identifiers.org/ncbigene/15896	Icam2	SO:0000704
http://identifiers.org/ncbigene/15900	Irf8	SO:0000704
http://identifiers.org/ncbigene/15902	Id2	SO:0000704
http://identifiers.org/ncbigene/15936	Ier2	SO:0000704
http://identifiers.org/ncbigene/15979	Ifngr1	SO:0000704
http://identifiers.org/ncbigene/15985	Cd79b	SO:0000704
http://identifiers.org/ncbigene/1600	DAB1	SO:0000704
http://identifiers.org/ncbigene/16000	Igf1	SO:0000704
http://identifiers.org/ncbigene/16001	Igf1r	SO:0000704
http://identifiers.org/ncbigene/16002	Igf2	SO:0000704
http://identifiers.org/ncbigene/16004	Igf2r	SO:0000704
http://identifiers.org/ncbigene/16008	Igfbp2	SO:0000704
http://identifiers.org/ncbigene/1601	DAB2	SO:0000704
http://identifiers.org/ncbigene/16010	Igfbp4	SO:0000704
http://identifiers.org/ncbigene/16011	Igfbp5	SO:0000704
http://identifiers.org/ncbigene/16012	Igfbp6	SO:0000704
http://identifiers.org/ncbigene/16019	Ighm	SO:0000704
http://identifiers.org/ncbigene/1602	DACH1	SO:0000704
http://identifiers.org/ncbigene/160335	TMTC2	SO:0000704
http://identifiers.org/ncbigene/1604	CD55	SO:0000704
http://identifiers.org/ncbigene/1607	DGKB	SO:0000704
http://identifiers.org/ncbigene/16071	Igkc	SO:0000704
http://identifiers.org/ncbigene/1608	DGKG	SO:0000704
http://identifiers.org/ncbigene/161	AP2A2	SO:0000704
http://identifiers.org/ncbigene/161198	CLEC14A	SO:0000704
http://identifiers.org/ncbigene/161357	MDGA2	SO:0000704
http://identifiers.org/ncbigene/16136	Igll1	SO:0000704
http://identifiers.org/ncbigene/161436	EML5	SO:0000704
http://identifiers.org/ncbigene/16149	Cd74	SO:0000704
http://identifiers.org/ncbigene/161497	STRC	SO:0000704
http://identifiers.org/ncbigene/16174	Il18rap	SO:0000704
http://identifiers.org/ncbigene/16176	Il1b	SO:0000704
http://identifiers.org/ncbigene/16178	Il1r2	SO:0000704
http://identifiers.org/ncbigene/16185	Il2rb	SO:0000704
http://identifiers.org/ncbigene/16186	Il2rg	SO:0000704
http://identifiers.org/ncbigene/16194	Il6ra	SO:0000704
http://identifiers.org/ncbigene/16196	Il7	SO:0000704
http://identifiers.org/ncbigene/16197	Il7r	SO:0000704
http://identifiers.org/ncbigene/16206	Lrig1	SO:0000704
http://identifiers.org/ncbigene/1622	DBI	SO:0000704
http://identifiers.org/ncbigene/1628	DBP	SO:0000704
http://identifiers.org/ncbigene/1630	DCC	SO:0000704
http://identifiers.org/ncbigene/163175	LGI4	SO:0000704
http://identifiers.org/ncbigene/16331	Inpp5d	SO:0000704
http://identifiers.org/ncbigene/16333	Ins1	SO:0000704
http://identifiers.org/ncbigene/16334	Ins2	SO:0000704
http://identifiers.org/ncbigene/1634	DCN	SO:0000704
http://identifiers.org/ncbigene/16367	Irs1	SO:0000704
http://identifiers.org/ncbigene/1638	DCT	SO:0000704
http://identifiers.org/ncbigene/16392	Isl1	SO:0000704
http://identifiers.org/ncbigene/16399	Itga2b	SO:0000704
http://identifiers.org/ncbigene/16408	Itgal	SO:0000704
http://identifiers.org/ncbigene/1641	DCX	SO:0000704
http://identifiers.org/ncbigene/16410	Itgav	SO:0000704
http://identifiers.org/ncbigene/16416	Itgb3	SO:0000704
http://identifiers.org/ncbigene/16425	Itih2	SO:0000704
http://identifiers.org/ncbigene/16426	Itih3	SO:0000704
http://identifiers.org/ncbigene/16428	Itk	SO:0000704
http://identifiers.org/ncbigene/16431	Itm2a	SO:0000704
http://identifiers.org/ncbigene/16439	Itpr2	SO:0000704
http://identifiers.org/ncbigene/1644	DDC	SO:0000704
http://identifiers.org/ncbigene/16449	Jag1	SO:0000704
http://identifiers.org/ncbigene/1645	AKR1C1	SO:0000704
http://identifiers.org/ncbigene/1647	GADD45A	SO:0000704
http://identifiers.org/ncbigene/16476	Jun	SO:0000704
http://identifiers.org/ncbigene/16483	Kap	SO:0000704
http://identifiers.org/ncbigene/16485	Kcna1	SO:0000704
http://identifiers.org/ncbigene/16497	Kcnab1	SO:0000704
http://identifiers.org/ncbigene/165	AEBP1	SO:0000704
http://identifiers.org/ncbigene/16502	Kcnc1	SO:0000704
http://identifiers.org/ncbigene/16508	Kcnd2	SO:0000704
http://identifiers.org/ncbigene/16517	Kcnj16	SO:0000704
http://identifiers.org/ncbigene/16527	Kcnk3	SO:0000704
http://identifiers.org/ncbigene/16531	Kcnma1	SO:0000704
http://identifiers.org/ncbigene/16535	Kcnq1	SO:0000704
http://identifiers.org/ncbigene/16541	Napsa	SO:0000704
http://identifiers.org/ncbigene/16542	Kdr	SO:0000704
http://identifiers.org/ncbigene/16548	Khk	SO:0000704
http://identifiers.org/ncbigene/16554	Kif13b	SO:0000704
http://identifiers.org/ncbigene/16590	Kit	SO:0000704
http://identifiers.org/ncbigene/16591	Kl	SO:0000704
http://identifiers.org/ncbigene/16592	Fabp5	SO:0000704
http://identifiers.org/ncbigene/16596	Klf1	SO:0000704
http://identifiers.org/ncbigene/16598	Klf2	SO:0000704
http://identifiers.org/ncbigene/166	TLE5	SO:0000704
http://identifiers.org/ncbigene/16600	Klf4	SO:0000704
http://identifiers.org/ncbigene/16612	Klk1	SO:0000704
http://identifiers.org/ncbigene/16638	Klra7	SO:0000704
http://identifiers.org/ncbigene/16643	Klrd1	SO:0000704
http://identifiers.org/ncbigene/16644	Kng1	SO:0000704
http://identifiers.org/ncbigene/166614	DCLK2	SO:0000704
http://identifiers.org/ncbigene/16663	Krt13	SO:0000704
http://identifiers.org/ncbigene/16664	Krt14	SO:0000704
http://identifiers.org/ncbigene/16665	Krt15	SO:0000704
http://identifiers.org/ncbigene/16667	Krt17	SO:0000704
http://identifiers.org/ncbigene/16668	Krt18	SO:0000704
http://identifiers.org/ncbigene/16669	Krt19	SO:0000704
http://identifiers.org/ncbigene/1667	DEFA1	SO:0000704
http://identifiers.org/ncbigene/1668	DEFA3	SO:0000704
http://identifiers.org/ncbigene/16682	Krt4	SO:0000704
http://identifiers.org/ncbigene/166824	RASSF6	SO:0000704
http://identifiers.org/ncbigene/16687	Krt6a	SO:0000704
http://identifiers.org/ncbigene/1669	DEFA4	SO:0000704
http://identifiers.org/ncbigene/16691	Krt8	SO:0000704
http://identifiers.org/ncbigene/166979	CDC20B	SO:0000704
http://identifiers.org/ncbigene/1670	DEFA5	SO:0000704
http://identifiers.org/ncbigene/1671	DEFA6	SO:0000704
http://identifiers.org/ncbigene/1672	DEFB1	SO:0000704
http://identifiers.org/ncbigene/1674	DES	SO:0000704
http://identifiers.org/ncbigene/1675	CFD	SO:0000704
http://identifiers.org/ncbigene/16764	Aff3	SO:0000704
http://identifiers.org/ncbigene/16765	Stmn1	SO:0000704
http://identifiers.org/ncbigene/16773	Lama2	SO:0000704
http://identifiers.org/ncbigene/16775	Lama4	SO:0000704
http://identifiers.org/ncbigene/16777	Lamb1	SO:0000704
http://identifiers.org/ncbigene/16792	Laptm5	SO:0000704
http://identifiers.org/ncbigene/16797	Lat	SO:0000704
http://identifiers.org/ncbigene/16818	Lck	SO:0000704
http://identifiers.org/ncbigene/16819	Lcn2	SO:0000704
http://identifiers.org/ncbigene/16826	Ldb2	SO:0000704
http://identifiers.org/ncbigene/16842	Lef1	SO:0000704
http://identifiers.org/ncbigene/16852	Lgals1	SO:0000704
http://identifiers.org/ncbigene/168537	GIMAP7	SO:0000704
http://identifiers.org/ncbigene/16855	Lgals4	SO:0000704
http://identifiers.org/ncbigene/16858	Lgals7	SO:0000704
http://identifiers.org/ncbigene/16867	Lhcgr	SO:0000704
http://identifiers.org/ncbigene/16905	Lmna	SO:0000704
http://identifiers.org/ncbigene/16906	Lmnb1	SO:0000704
http://identifiers.org/ncbigene/16909	Lmo2	SO:0000704
http://identifiers.org/ncbigene/16913	Psmb8	SO:0000704
http://identifiers.org/ncbigene/16948	Lox	SO:0000704
http://identifiers.org/ncbigene/16956	Lpl	SO:0000704
http://identifiers.org/ncbigene/169611	OLFML2A	SO:0000704
http://identifiers.org/ncbigene/16963	Xcl1	SO:0000704
http://identifiers.org/ncbigene/16970	Lrmp	SO:0000704
http://identifiers.org/ncbigene/16975	Lrp8	SO:0000704
http://identifiers.org/ncbigene/169792	GLIS3	SO:0000704
http://identifiers.org/ncbigene/16985	Lsp1	SO:0000704
http://identifiers.org/ncbigene/16988	Lst1	SO:0000704
http://identifiers.org/ncbigene/16994	Ltb	SO:0000704
http://identifiers.org/ncbigene/17001	Ltc4s	SO:0000704
http://identifiers.org/ncbigene/17022	Lum	SO:0000704
http://identifiers.org/ncbigene/17025	Alad	SO:0000704
http://identifiers.org/ncbigene/170392	OIT3	SO:0000704
http://identifiers.org/ncbigene/17059	Klrb1c	SO:0000704
http://identifiers.org/ncbigene/170626	XAGE3	SO:0000704
http://identifiers.org/ncbigene/17063	Muc13	SO:0000704
http://identifiers.org/ncbigene/170638	Hpcal4	SO:0000704
http://identifiers.org/ncbigene/17064	Cd93	SO:0000704
http://identifiers.org/ncbigene/17067	Ly6c1	SO:0000704
http://identifiers.org/ncbigene/170676	Peg10	SO:0000704
http://identifiers.org/ncbigene/17068	Ly6d	SO:0000704
http://identifiers.org/ncbigene/17069	Ly6e	SO:0000704
http://identifiers.org/ncbigene/170691	ADAMTS17	SO:0000704
http://identifiers.org/ncbigene/170735	Arr3	SO:0000704
http://identifiers.org/ncbigene/170738	Kcnh7	SO:0000704
http://identifiers.org/ncbigene/17075	Epcam	SO:0000704
http://identifiers.org/ncbigene/170757	Adgrl4	SO:0000704
http://identifiers.org/ncbigene/17076	Ly75	SO:0000704
http://identifiers.org/ncbigene/170771	Khdrbs2	SO:0000704
http://identifiers.org/ncbigene/170786	Cd209a	SO:0000704
http://identifiers.org/ncbigene/170790	Mlc1	SO:0000704
http://identifiers.org/ncbigene/170799	Rtkn2	SO:0000704
http://identifiers.org/ncbigene/170813	Ms4a3	SO:0000704
http://identifiers.org/ncbigene/17082	Il1rl1	SO:0000704
http://identifiers.org/ncbigene/17084	Ly86	SO:0000704
http://identifiers.org/ncbigene/17086	Ncr1	SO:0000704
http://identifiers.org/ncbigene/17101	Lyst	SO:0000704
http://identifiers.org/ncbigene/171019	ADAMTS19	SO:0000704
http://identifiers.org/ncbigene/171024	SYNPO2	SO:0000704
http://identifiers.org/ncbigene/17105	Lyz2	SO:0000704
http://identifiers.org/ncbigene/17110	Lyz1	SO:0000704
http://identifiers.org/ncbigene/17112	Tm4sf1	SO:0000704
http://identifiers.org/ncbigene/171171	Ntng2	SO:0000704
http://identifiers.org/ncbigene/17118	Marcks	SO:0000704
http://identifiers.org/ncbigene/171286	Slc12a8	SO:0000704
http://identifiers.org/ncbigene/17132	Maf	SO:0000704
http://identifiers.org/ncbigene/17136	Mag	SO:0000704
http://identifiers.org/ncbigene/171469	Gpr37l1	SO:0000704
http://identifiers.org/ncbigene/17150	Mfap2	SO:0000704
http://identifiers.org/ncbigene/17153	Mal	SO:0000704
http://identifiers.org/ncbigene/17155	Man1a	SO:0000704
http://identifiers.org/ncbigene/171558	PTCRA	SO:0000704
http://identifiers.org/ncbigene/17172	Ascl1	SO:0000704
http://identifiers.org/ncbigene/17178	Fxyd3	SO:0000704
http://identifiers.org/ncbigene/17179	Matk	SO:0000704
http://identifiers.org/ncbigene/17181	Matn2	SO:0000704
http://identifiers.org/ncbigene/17184	Matr3	SO:0000704
http://identifiers.org/ncbigene/17196	Mbp	SO:0000704
http://identifiers.org/ncbigene/17200	Mc2r	SO:0000704
http://identifiers.org/ncbigene/17227	Mcpt4	SO:0000704
http://identifiers.org/ncbigene/17228	Cma1	SO:0000704
http://identifiers.org/ncbigene/17229	Tpsb2	SO:0000704
http://identifiers.org/ncbigene/17231	Mcpt8	SO:0000704
http://identifiers.org/ncbigene/17242	Mdk	SO:0000704
http://identifiers.org/ncbigene/17260	Mef2c	SO:0000704
http://identifiers.org/ncbigene/17263	Meg3	SO:0000704
http://identifiers.org/ncbigene/17268	Meis1	SO:0000704
http://identifiers.org/ncbigene/1728	NQO1	SO:0000704
http://identifiers.org/ncbigene/17287	Mep1a	SO:0000704
http://identifiers.org/ncbigene/17289	Mertk	SO:0000704
http://identifiers.org/ncbigene/17294	Mest	SO:0000704
http://identifiers.org/ncbigene/17304	Mfge8	SO:0000704
http://identifiers.org/ncbigene/17313	Mgp	SO:0000704
http://identifiers.org/ncbigene/17319	Mif	SO:0000704
http://identifiers.org/ncbigene/17342	Mitf	SO:0000704
http://identifiers.org/ncbigene/17345	Mki67	SO:0000704
http://identifiers.org/ncbigene/17357	Marcksl1	SO:0000704
http://identifiers.org/ncbigene/17364	Trpm1	SO:0000704
http://identifiers.org/ncbigene/17394	Mmp8	SO:0000704
http://identifiers.org/ncbigene/17395	Mmp9	SO:0000704
http://identifiers.org/ncbigene/174	AFP	SO:0000704
http://identifiers.org/ncbigene/1740	DLG2	SO:0000704
http://identifiers.org/ncbigene/17441	Mog	SO:0000704
http://identifiers.org/ncbigene/17470	Cd200	SO:0000704
http://identifiers.org/ncbigene/17476	Mpeg1	SO:0000704
http://identifiers.org/ncbigene/17528	Mpz	SO:0000704
http://identifiers.org/ncbigene/17533	Mrc1	SO:0000704
http://identifiers.org/ncbigene/17536	Meis2	SO:0000704
http://identifiers.org/ncbigene/17540	Irag1	SO:0000704
http://identifiers.org/ncbigene/1755	DMBT1	SO:0000704
http://identifiers.org/ncbigene/176	ACAN	SO:0000704
http://identifiers.org/ncbigene/17695	Msmb	SO:0000704
http://identifiers.org/ncbigene/177	AGER	SO:0000704
http://identifiers.org/ncbigene/1770	DNAH9	SO:0000704
http://identifiers.org/ncbigene/17724	mt-Rnr1	SO:0000704
http://identifiers.org/ncbigene/17725	mt-Rnr2	SO:0000704
http://identifiers.org/ncbigene/17748	Mt1	SO:0000704
http://identifiers.org/ncbigene/17750	Mt2	SO:0000704
http://identifiers.org/ncbigene/17751	Mt3	SO:0000704
http://identifiers.org/ncbigene/17755	Map1b	SO:0000704
http://identifiers.org/ncbigene/17756	Map2	SO:0000704
http://identifiers.org/ncbigene/1776	DNASE1L3	SO:0000704
http://identifiers.org/ncbigene/17762	Mapt	SO:0000704
http://identifiers.org/ncbigene/1780	DYNC1I1	SO:0000704
http://identifiers.org/ncbigene/17830	Prol1	SO:0000704
http://identifiers.org/ncbigene/17864	Mybl1	SO:0000704
http://identifiers.org/ncbigene/17880	Myh11	SO:0000704
http://identifiers.org/ncbigene/17883	Myh3	SO:0000704
http://identifiers.org/ncbigene/17885	Myh8	SO:0000704
http://identifiers.org/ncbigene/17896	Myl4	SO:0000704
http://identifiers.org/ncbigene/17897	Myl3	SO:0000704
http://identifiers.org/ncbigene/17898	Myl7	SO:0000704
http://identifiers.org/ncbigene/17901	Myl1	SO:0000704
http://identifiers.org/ncbigene/17904	Myl6	SO:0000704
http://identifiers.org/ncbigene/17906	Myl2	SO:0000704
http://identifiers.org/ncbigene/1791	DNTT	SO:0000704
http://identifiers.org/ncbigene/17910	Myo15	SO:0000704
http://identifiers.org/ncbigene/17912	Myo1b	SO:0000704
http://identifiers.org/ncbigene/17916	Myo1f	SO:0000704
http://identifiers.org/ncbigene/17929	Myom1	SO:0000704
http://identifiers.org/ncbigene/17933	Myt1l	SO:0000704
http://identifiers.org/ncbigene/17938	Naca	SO:0000704
http://identifiers.org/ncbigene/1794	DOCK2	SO:0000704
http://identifiers.org/ncbigene/17965	Nbl1	SO:0000704
http://identifiers.org/ncbigene/17968	Ncam2	SO:0000704
http://identifiers.org/ncbigene/17969	Ncf1	SO:0000704
http://identifiers.org/ncbigene/17977	Ncoa1	SO:0000704
http://identifiers.org/ncbigene/17984	Ndn	SO:0000704
http://identifiers.org/ncbigene/17988	Ndrg1	SO:0000704
http://identifiers.org/ncbigene/17996	Neb	SO:0000704
http://identifiers.org/ncbigene/17999	Nedd4	SO:0000704
http://identifiers.org/ncbigene/18003	Nedd9	SO:0000704
http://identifiers.org/ncbigene/18012	Neurod1	SO:0000704
http://identifiers.org/ncbigene/18018	Nfatc1	SO:0000704
http://identifiers.org/ncbigene/18027	Nfia	SO:0000704
http://identifiers.org/ncbigene/18028	Nfib	SO:0000704
http://identifiers.org/ncbigene/18039	Nefl	SO:0000704
http://identifiers.org/ncbigene/1804	DPP6	SO:0000704
http://identifiers.org/ncbigene/18040	Nefm	SO:0000704
http://identifiers.org/ncbigene/1805	DPT	SO:0000704
http://identifiers.org/ncbigene/18054	Ngp	SO:0000704
http://identifiers.org/ncbigene/1806	DPYD	SO:0000704
http://identifiers.org/ncbigene/1808	DPYSL2	SO:0000704
http://identifiers.org/ncbigene/1809	DPYSL3	SO:0000704
http://identifiers.org/ncbigene/18108	Nmt2	SO:0000704
http://identifiers.org/ncbigene/1811	SLC26A3	SO:0000704
http://identifiers.org/ncbigene/18111	Nnat	SO:0000704
http://identifiers.org/ncbigene/18131	Notch3	SO:0000704
http://identifiers.org/ncbigene/18162	Npr3	SO:0000704
http://identifiers.org/ncbigene/18183	Nrg3	SO:0000704
http://identifiers.org/ncbigene/18187	Nrp2	SO:0000704
http://identifiers.org/ncbigene/18189	Nrxn1	SO:0000704
http://identifiers.org/ncbigene/18191	Nrxn3	SO:0000704
http://identifiers.org/ncbigene/18212	Ntrk2	SO:0000704
http://identifiers.org/ncbigene/18214	Ddr2	SO:0000704
http://identifiers.org/ncbigene/18227	Nr4a2	SO:0000704
http://identifiers.org/ncbigene/18230	Nxn	SO:0000704
http://identifiers.org/ncbigene/18231	Nxph1	SO:0000704
http://identifiers.org/ncbigene/18245	Oaz1	SO:0000704
http://identifiers.org/ncbigene/1825	DSC3	SO:0000704
http://identifiers.org/ncbigene/1826	DSCAM	SO:0000704
http://identifiers.org/ncbigene/1827	RCAN1	SO:0000704
http://identifiers.org/ncbigene/1828	DSG1	SO:0000704
http://identifiers.org/ncbigene/18292	Sebox	SO:0000704
http://identifiers.org/ncbigene/18295	Ogn	SO:0000704
http://identifiers.org/ncbigene/1830	DSG3	SO:0000704
http://identifiers.org/ncbigene/18300	Oit1	SO:0000704
http://identifiers.org/ncbigene/18301	Fxyd5	SO:0000704
http://identifiers.org/ncbigene/18302	Oit3	SO:0000704
http://identifiers.org/ncbigene/1831	TSC22D3	SO:0000704
http://identifiers.org/ncbigene/1832	DSP	SO:0000704
http://identifiers.org/ncbigene/1836	SLC26A2	SO:0000704
http://identifiers.org/ncbigene/1837	DTNA	SO:0000704
http://identifiers.org/ncbigene/18413	Osm	SO:0000704
http://identifiers.org/ncbigene/18417	Cldn11	SO:0000704
http://identifiers.org/ncbigene/18424	Otx2	SO:0000704
http://identifiers.org/ncbigene/1843	DUSP1	SO:0000704
http://identifiers.org/ncbigene/18431	Oca2	SO:0000704
http://identifiers.org/ncbigene/1844	DUSP2	SO:0000704
http://identifiers.org/ncbigene/18458	Pabpc1	SO:0000704
http://identifiers.org/ncbigene/1846	DUSP4	SO:0000704
http://identifiers.org/ncbigene/18476	Pafah1b3	SO:0000704
http://identifiers.org/ncbigene/18478	Pah	SO:0000704
http://identifiers.org/ncbigene/18484	Pam	SO:0000704
http://identifiers.org/ncbigene/18504	Pax2	SO:0000704
http://identifiers.org/ncbigene/18505	Pax3	SO:0000704
http://identifiers.org/ncbigene/18507	Pax5	SO:0000704
http://identifiers.org/ncbigene/18508	Pax6	SO:0000704
http://identifiers.org/ncbigene/18510	Pax8	SO:0000704
http://identifiers.org/ncbigene/18511	Pax9	SO:0000704
http://identifiers.org/ncbigene/18514	Pbx1	SO:0000704
http://identifiers.org/ncbigene/18516	Pbx3	SO:0000704
http://identifiers.org/ncbigene/18542	Pcolce	SO:0000704
http://identifiers.org/ncbigene/18545	Pcp2	SO:0000704
http://identifiers.org/ncbigene/18546	Pcp4	SO:0000704
http://identifiers.org/ncbigene/18549	Pcsk2	SO:0000704
http://identifiers.org/ncbigene/18552	Pcsk5	SO:0000704
http://identifiers.org/ncbigene/18566	Pdcd1	SO:0000704
http://identifiers.org/ncbigene/18573	Pde1a	SO:0000704
http://identifiers.org/ncbigene/18575	Pde1c	SO:0000704
http://identifiers.org/ncbigene/18576	Pde3b	SO:0000704
http://identifiers.org/ncbigene/18578	Pde4b	SO:0000704
http://identifiers.org/ncbigene/18583	Pde7a	SO:0000704
http://identifiers.org/ncbigene/18588	Pde6g	SO:0000704
http://identifiers.org/ncbigene/18595	Pdgfra	SO:0000704
http://identifiers.org/ncbigene/18596	Pdgfrb	SO:0000704
http://identifiers.org/ncbigene/18606	Enpp2	SO:0000704
http://identifiers.org/ncbigene/18613	Pecam1	SO:0000704
http://identifiers.org/ncbigene/18616	Peg3	SO:0000704
http://identifiers.org/ncbigene/18619	Penk	SO:0000704
http://identifiers.org/ncbigene/18643	Pfn1	SO:0000704
http://identifiers.org/ncbigene/18671	Abcb1a	SO:0000704
http://identifiers.org/ncbigene/187	APLNR	SO:0000704
http://identifiers.org/ncbigene/18703	Pigr	SO:0000704
http://identifiers.org/ncbigene/18718	Pip4k2a	SO:0000704
http://identifiers.org/ncbigene/18719	Pip5k1b	SO:0000704
http://identifiers.org/ncbigene/18751	Prkcb	SO:0000704
http://identifiers.org/ncbigene/18752	Prkcg	SO:0000704
http://identifiers.org/ncbigene/18755	Prkch	SO:0000704
http://identifiers.org/ncbigene/18760	Prkd1	SO:0000704
http://identifiers.org/ncbigene/18761	Prkcq	SO:0000704
http://identifiers.org/ncbigene/18769	Pkig	SO:0000704
http://identifiers.org/ncbigene/1879	EBF1	SO:0000704
http://identifiers.org/ncbigene/18791	Plat	SO:0000704
http://identifiers.org/ncbigene/18795	Plcb1	SO:0000704
http://identifiers.org/ncbigene/18798	Plcb4	SO:0000704
http://identifiers.org/ncbigene/1880	GPR183	SO:0000704
http://identifiers.org/ncbigene/18823	Plp1	SO:0000704
http://identifiers.org/ncbigene/18826	Lcp1	SO:0000704
http://identifiers.org/ncbigene/18828	Plscr2	SO:0000704
http://identifiers.org/ncbigene/18829	Ccl21a	SO:0000704
http://identifiers.org/ncbigene/18830	Pltp	SO:0000704
http://identifiers.org/ncbigene/18858	Pmp22	SO:0000704
http://identifiers.org/ncbigene/1890	TYMP	SO:0000704
http://identifiers.org/ncbigene/1893	ECM1	SO:0000704
http://identifiers.org/ncbigene/18933	Prrx1	SO:0000704
http://identifiers.org/ncbigene/18935	Phox2b	SO:0000704
http://identifiers.org/ncbigene/18938	Ppp1r14b	SO:0000704
http://identifiers.org/ncbigene/18946	Pnliprp1	SO:0000704
http://identifiers.org/ncbigene/18949	Pnn	SO:0000704
http://identifiers.org/ncbigene/18985	Pou2af1	SO:0000704
http://identifiers.org/ncbigene/18987	Pou2f2	SO:0000704
http://identifiers.org/ncbigene/19012	Plpp1	SO:0000704
http://identifiers.org/ncbigene/19013	Ppara	SO:0000704
http://identifiers.org/ncbigene/19016	Pparg	SO:0000704
http://identifiers.org/ncbigene/1902	LPAR1	SO:0000704
http://identifiers.org/ncbigene/19041	Ppl	SO:0000704
http://identifiers.org/ncbigene/19049	Ppp1r1b	SO:0000704
http://identifiers.org/ncbigene/1906	EDN1	SO:0000704
http://identifiers.org/ncbigene/19063	Ppt1	SO:0000704
http://identifiers.org/ncbigene/19064	Ppy	SO:0000704
http://identifiers.org/ncbigene/19073	Srgn	SO:0000704
http://identifiers.org/ncbigene/19088	Prkar2b	SO:0000704
http://identifiers.org/ncbigene/1910	EDNRB	SO:0000704
http://identifiers.org/ncbigene/19116	Prlr	SO:0000704
http://identifiers.org/ncbigene/19124	Procr	SO:0000704
http://identifiers.org/ncbigene/19126	Prom1	SO:0000704
http://identifiers.org/ncbigene/19130	Prox1	SO:0000704
http://identifiers.org/ncbigene/19132	Prph	SO:0000704
http://identifiers.org/ncbigene/19133	Prph2	SO:0000704
http://identifiers.org/ncbigene/19141	Lgmn	SO:0000704
http://identifiers.org/ncbigene/1915	EEF1A1	SO:0000704
http://identifiers.org/ncbigene/19152	Prtn3	SO:0000704
http://identifiers.org/ncbigene/191585	PLAC4	SO:0000704
http://identifiers.org/ncbigene/19167	Psma3	SO:0000704
http://identifiers.org/ncbigene/19206	Ptch1	SO:0000704
http://identifiers.org/ncbigene/192120	Bspry	SO:0000704
http://identifiers.org/ncbigene/19215	Ptgds	SO:0000704
http://identifiers.org/ncbigene/192167	Nlgn1	SO:0000704
http://identifiers.org/ncbigene/192170	Eif4a3	SO:0000704
http://identifiers.org/ncbigene/19218	Ptger3	SO:0000704
http://identifiers.org/ncbigene/192187	Stab1	SO:0000704
http://identifiers.org/ncbigene/192188	Stab2	SO:0000704
http://identifiers.org/ncbigene/192193	Edem1	SO:0000704
http://identifiers.org/ncbigene/192198	Lrrc4	SO:0000704
http://identifiers.org/ncbigene/192199	Rspo1	SO:0000704
http://identifiers.org/ncbigene/192201	Wfdc15b	SO:0000704
http://identifiers.org/ncbigene/192216	Tmem47	SO:0000704
http://identifiers.org/ncbigene/19226	Pth	SO:0000704
http://identifiers.org/ncbigene/19228	Pth1r	SO:0000704
http://identifiers.org/ncbigene/19229	Ptk2b	SO:0000704
http://identifiers.org/ncbigene/19240	Tmsb10	SO:0000704
http://identifiers.org/ncbigene/19241	Tmsb4x	SO:0000704
http://identifiers.org/ncbigene/19242	Ptn	SO:0000704
http://identifiers.org/ncbigene/19249	Ptpn13	SO:0000704
http://identifiers.org/ncbigene/19253	Ptpn18	SO:0000704
http://identifiers.org/ncbigene/19261	Sirpa	SO:0000704
http://identifiers.org/ncbigene/19263	Ptprb	SO:0000704
http://identifiers.org/ncbigene/19264	Ptprc	SO:0000704
http://identifiers.org/ncbigene/19265	Ptprcap	SO:0000704
http://identifiers.org/ncbigene/192653	Ttc36	SO:0000704
http://identifiers.org/ncbigene/19266	Ptprd	SO:0000704
http://identifiers.org/ncbigene/19267	Ptpre	SO:0000704
http://identifiers.org/ncbigene/19271	Ptprj	SO:0000704
http://identifiers.org/ncbigene/19272	Ptprk	SO:0000704
http://identifiers.org/ncbigene/19273	Ptpru	SO:0000704
http://identifiers.org/ncbigene/19274	Ptprm	SO:0000704
http://identifiers.org/ncbigene/19276	Ptprn2	SO:0000704
http://identifiers.org/ncbigene/19277	Ptpro	SO:0000704
http://identifiers.org/ncbigene/19283	Ptprz1	SO:0000704
http://identifiers.org/ncbigene/19289	Igdcc3	SO:0000704
http://identifiers.org/ncbigene/19317	Qk	SO:0000704
http://identifiers.org/ncbigene/1933	EEF1B2	SO:0000704
http://identifiers.org/ncbigene/19339	Rab3a	SO:0000704
http://identifiers.org/ncbigene/19346	Rab6a	SO:0000704
http://identifiers.org/ncbigene/19354	Rac2	SO:0000704
http://identifiers.org/ncbigene/1936	EEF1D	SO:0000704
http://identifiers.org/ncbigene/1937	EEF1G	SO:0000704
http://identifiers.org/ncbigene/19378	Aldh1a2	SO:0000704
http://identifiers.org/ncbigene/19384	Ran	SO:0000704
http://identifiers.org/ncbigene/19385	Ranbp1	SO:0000704
http://identifiers.org/ncbigene/19419	Rasgrp1	SO:0000704
http://identifiers.org/ncbigene/1946	EFNA5	SO:0000704
http://identifiers.org/ncbigene/1948	EFNB2	SO:0000704
http://identifiers.org/ncbigene/1950	EGF	SO:0000704
http://identifiers.org/ncbigene/195208	Dcdc2a	SO:0000704
http://identifiers.org/ncbigene/1956	EGFR	SO:0000704
http://identifiers.org/ncbigene/1958	EGR1	SO:0000704
http://identifiers.org/ncbigene/196	AHR	SO:0000704
http://identifiers.org/ncbigene/196475	RMST	SO:0000704
